Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,TEAM_PACE,GAME_PACE,OPP_PACE,TEAM_OFF_RATING
57,1610612737,22300336,"DEC 16, 2023",ATL @ CLE,L,10,15,0.4,240,41,85,0.482,15,36,0.417,22,25,0.88,6,28,34,21,5,4,11,21,119,117.82178217821782,8.0,3.0,49.0,101.0,100.3,99.59999999999998,117.82178217821782
58,1610612737,22300330,"DEC 15, 2023",ATL @ TOR,W,10,14,0.417,240,52,101,0.515,16,41,0.39,5,6,0.833,16,39,55,34,4,4,12,19,125,125.45162585307106,8.0,6.0,32.0,99.64,99.32,99.0,125.45162585307106
59,1610612737,22300313,"DEC 13, 2023",ATL @ TOR,L,9,14,0.391,240,48,100,0.48,18,41,0.439,14,19,0.737,13,29,42,32,9,8,7,18,128,125.04884720593982,3.0,9.0,47.0,102.36,102.46,102.56,125.04884720593982
60,1610612737,22300296,"DEC 11, 2023",ATL vs. DEN,L,9,13,0.409,240,44,96,0.458,17,44,0.386,17,18,0.944,13,22,35,25,9,2,10,21,122,120.88783194609591,9.0,8.0,49.0,100.92,101.84,102.76,120.88783194609591
61,1610612737,22301218,"DEC 08, 2023",ATL @ PHI,L,9,12,0.429,240,41,104,0.394,13,39,0.333,19,21,0.905,23,32,55,20,3,4,13,23,114,110.42231693142192,6.0,8.0,48.0,103.24,101.26,99.28000000000002,110.42231693142193
62,1610612737,22301209,"DEC 06, 2023",ATL vs. BKN,L,9,11,0.45,240,42,94,0.447,12,35,0.343,17,18,0.944,11,38,49,25,5,4,12,23,113,109.79401476875243,7.0,6.0,45.0,102.92,103.74,104.56,109.79401476875243
63,1610612737,22300286,"DEC 02, 2023",ATL @ MIL,L,9,10,0.474,240,45,101,0.446,15,38,0.395,16,21,0.762,15,25,40,23,11,4,11,14,121,113.89307228915663,5.0,6.0,44.0,106.24,104.42,102.59999999999998,113.89307228915663
64,1610612737,22300272,"NOV 30, 2023",ATL @ SAS,W,9,9,0.5,240,49,96,0.51,14,33,0.424,25,29,0.862,8,29,37,24,14,2,10,25,137,123.69086312748284,4.0,7.0,47.0,110.76,109.94,109.12,123.69086312748283
65,1610612737,22300055,"NOV 28, 2023",ATL @ CLE,L,8,9,0.471,240,35,101,0.347,13,44,0.295,22,24,0.917,14,30,44,21,9,3,10,16,105,97.61993306061731,8.0,12.0,55.0,107.56,106.02000000000002,104.48,97.61993306061733
66,1610612737,22300246,"NOV 26, 2023",ATL @ BOS,L,8,8,0.5,240,36,88,0.409,19,53,0.358,12,19,0.632,11,32,43,15,5,4,15,17,103,102.63053009166998,9.0,3.0,58.0,100.36,99.08,97.8,102.63053009166998
67,1610612737,22300241,"NOV 25, 2023",ATL @ WAS,W,8,7,0.533,240,52,102,0.51,18,37,0.486,14,20,0.7,17,32,49,29,13,2,9,15,136,132.29571984435796,5.0,6.0,41.0,102.8,104.04,105.28000000000002,132.29571984435796
68,1610612737,22300227,"NOV 22, 2023",ATL vs. BKN,W,7,7,0.5,265,51,116,0.44,18,49,0.367,27,29,0.931,22,36,58,24,10,8,14,18,147,121.72904935409076,8.0,6.0,59.0,120.76,119.16,117.56,121.72904935409076
69,1610612737,22300039,"NOV 21, 2023",ATL vs. IND,L,6,7,0.462,240,57,95,0.6,15,31,0.484,23,28,0.821,12,27,39,28,8,4,15,23,152,137.78100072516318,7.0,11.0,29.0,110.32,111.32,112.32,137.78100072516318
70,1610612737,22300029,"NOV 17, 2023",ATL vs. PHI,L,6,6,0.5,240,40,89,0.449,12,33,0.364,24,30,0.8,14,25,39,24,8,4,13,20,116,114.62450592885376,9.0,4.0,43.0,101.2,101.76,102.32,114.62450592885376
71,1610612737,22300193,"NOV 15, 2023",ATL vs. NYK,L,6,5,0.545,240,41,75,0.547,12,31,0.387,20,26,0.769,6,24,30,28,11,6,15,20,114,119.44677284157584,9.0,2.0,42.0,95.44,98.14,100.84,119.44677284157585
72,1610612737,22300018,"NOV 14, 2023",ATL @ DET,W,6,4,0.6,240,45,87,0.517,12,33,0.364,24,26,0.923,10,31,41,28,9,7,14,19,126,122.99882858258492,9.0,6.0,42.0,102.44,102.78000000000002,103.12,122.99882858258493
73,1610612737,22300175,"NOV 11, 2023",ATL vs. MIA,L,5,4,0.556,240,38,87,0.437,18,46,0.391,15,18,0.833,15,33,48,23,6,6,21,19,109,108.00634165675784,10.0,4.0,39.0,100.92,101.96,103.0,108.00634165675783
74,1610612737,22300172,"NOV 09, 2023",ATL @ ORL,W,5,3,0.625,240,41,85,0.482,15,39,0.385,23,30,0.767,8,28,36,22,13,7,17,25,120,111.94029850746269,12.0,6.0,47.0,107.2,106.8,106.40000000000002,111.94029850746267
75,1610612737,22300155,"NOV 06, 2023",ATL @ OKC,L,4,3,0.571,240,38,102,0.373,14,42,0.333,27,32,0.844,25,34,59,27,8,3,15,16,117,110.29411764705884,7.0,7.0,49.0,106.08,106.09999999999998,106.12,110.29411764705883
