Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_PACE,GAME_PACE,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,OPP_PACE,TEAM_OFF_RATING
88,1610612738,22101127,"MAR 28, 2022",BOS @ TOR,L,47,29,0.618,265,39,95,0.411,12,40,0.3,22,28,0.786,16,41,57,23,5,7,16,15,112,107.32,107.62,104.36079016026837,10.0,11.0,52.0,107.92,104.36079016026835
89,1610612738,22101116,"MAR 27, 2022",BOS vs. MIN,W,47,28,0.627,240,49,87,0.563,17,39,0.436,19,21,0.905,10,35,45,27,7,5,13,20,134,99.24,99.26,135.0261991132608,7.0,3.0,30.0,99.28000000000002,135.0261991132608
90,1610612738,22101087,"MAR 23, 2022",BOS vs. UTA,W,46,28,0.622,240,50,84,0.595,19,36,0.528,6,7,0.857,8,31,39,37,8,10,12,20,125,91.08,93.16,137.24198506807204,8.0,1.0,40.0,95.24,137.24198506807204
91,1610612738,22101078,"MAR 21, 2022",BOS @ OKC,W,45,28,0.616,240,44,86,0.512,15,40,0.375,29,34,0.853,6,36,42,22,8,7,8,18,132,102.96,101.56,128.2051282051282,5.0,4.0,42.0,100.16,128.2051282051282
92,1610612738,22101068,"MAR 20, 2022",BOS @ DEN,W,44,28,0.611,240,47,82,0.573,19,40,0.475,11,11,1.0,5,33,38,29,4,6,8,18,124,89.83999999999999,92.42,138.02315227070346,4.0,3.0,41.0,95.0,138.02315227070346
93,1610612738,22101057,"MAR 18, 2022",BOS @ SAC,W,43,28,0.606,240,46,82,0.561,22,40,0.55,12,17,0.706,6,37,43,33,11,1,13,23,126,96.48,97.02000000000002,130.59701492537312,5.0,6.0,37.0,97.56,130.59701492537312
94,1610612738,22101042,"MAR 16, 2022",BOS @ GSW,W,42,28,0.6,240,38,81,0.469,15,40,0.375,19,22,0.864,8,45,53,23,4,4,10,15,110,92.68,93.36,118.68795856711264,8.0,4.0,38.0,94.04,118.68795856711263
95,1610612738,22101014,"MAR 13, 2022",BOS vs. DAL,L,41,28,0.594,240,33,88,0.375,9,37,0.243,17,19,0.895,11,34,45,16,8,3,11,12,92,96.36,95.86,95.475300954753,7.0,5.0,42.0,95.36,95.47530095475301
96,1610612738,22100997,"MAR 11, 2022",BOS vs. DET,W,41,27,0.603,240,42,90,0.467,6,32,0.188,24,30,0.8,13,34,47,23,10,3,9,19,114,99.2,97.88,114.91935483870968,4.0,4.0,42.0,96.56,114.91935483870968
97,1610612738,22100981,"MAR 09, 2022",BOS @ CHA,W,40,27,0.597,240,46,93,0.495,12,37,0.324,11,14,0.786,16,31,47,30,10,8,11,20,115,94.16,96.24,122.13254035683944,8.0,7.0,46.0,98.32,122.13254035683943
